,c_id,age,gender,nationality
12155,12156,36,Female,celtic_english
12156,12157,36,Female,celtic_english
12157,12158,36,Female,celtic_english
12158,12159,34,Male,south_asian
12159,12160,34,Male,south_asian
12160,12161,34,Male,south_asian
12161,12162,35,Male,south_asian
12162,12163,35,Male,south_asian
12163,12164,44,Male,east_asian
12164,12165,44,Male,east_asian
12165,12166,44,Male,east_asian
12166,12167,44,Male,east_asian
12167,12168,47,Male,european
12168,12169,47,Male,european
12169,12170,47,Male,european
12170,12171,47,Male,european
12171,12172,47,Male,european
12172,12173,47,Male,european
12173,12174,39,Male,hispanic
12174,12175,39,Male,hispanic
12175,12176,39,Male,hispanic
12176,12177,65,Male,celtic_english
12177,12178,65,Male,celtic_english
12178,12179,65,Male,celtic_english
12179,12180,65,Male,celtic_english
12180,12181,65,Male,celtic_english
12181,12182,65,Male,celtic_english
12182,12183,65,Male,celtic_english
12198,12199,46,Male,celtic_english
12199,12200,46,Male,celtic_english
12200,12201,46,Male,celtic_english
12201,12202,46,Male,celtic_english
12202,12203,46,Male,celtic_english
12203,12204,46,Male,celtic_english
12204,12205,60,Male,celtic_english
12205,12206,60,Male,celtic_english
12206,12207,31,Male,south_asian
12207,12208,31,Male,south_asian
12208,12209,31,Male,south_asian
12209,12210,35,Female,south_asian
12210,12211,35,Female,south_asian
12211,12212,64,Male,celtic_english
12212,12213,64,Male,celtic_english
12213,12214,64,Male,celtic_english
12214,12215,64,Male,celtic_english
12215,12216,64,Male,celtic_english
12216,12217,64,Male,celtic_english
12217,12218,64,Male,celtic_english
12218,12219,64,Male,celtic_english
12219,12220,64,Male,celtic_english
12220,12221,64,Male,celtic_english
12221,12222,64,Male,celtic_english
12222,12223,64,Male,celtic_english
12223,12224,37,Male,nordic
12224,12225,37,Male,nordic
12225,12226,37,Male,nordic
12226,12227,37,Male,nordic
12227,12228,37,Male,nordic
12228,12229,37,Male,nordic
12229,12230,36,Male,south_asian
12230,12231,36,Male,south_asian
12231,12232,23,Male,east_asian
12232,12233,23,Male,east_asian
12233,12234,23,Male,east_asian
12234,12235,22,Male,muslim
12235,12236,22,Male,muslim
12236,12237,22,Male,muslim
12237,12238,30,Male,south_asian
12238,12239,30,Male,south_asian
12239,12240,28,Female,european
12240,12241,28,Female,european
12241,12242,28,Female,european
12242,12243,28,Female,european
12243,12244,41,Male,hispanic
12244,12245,41,Male,hispanic
12245,12246,50,Female,celtic_english
12246,12247,50,Female,celtic_english
12247,12248,50,Female,celtic_english
12248,12249,50,Female,celtic_english
12249,12250,50,Female,celtic_english
12250,12251,50,Female,celtic_english
12251,12252,50,Female,celtic_english
12252,12253,50,Female,celtic_english
12253,12254,27,Male,south_asian
12254,12255,54,Female,european
12255,12256,54,Female,european
12256,12257,54,Female,european
12257,12258,54,Female,european
12258,12259,54,Female,european
12259,12260,54,Female,european
12260,12261,54,Female,european
12261,12262,71,Male,muslim
12262,12263,71,Male,muslim
12263,12264,20,Male,south_asian
12264,12265,37,Male,east_asian
12265,12266,34,Male,south_asian
12266,12267,34,Male,south_asian
12267,12268,34,Male,south_asian
12268,12269,43,Female,european
12269,12270,43,Female,european
12270,12271,43,Female,european
12271,12272,43,Female,european
12272,12273,56,Male,celtic_english
12273,12274,56,Male,celtic_english
12274,12275,56,Male,celtic_english
12275,12276,42,Male,celtic_english
12276,12277,42,Male,celtic_english
12277,12278,42,Male,celtic_english
12278,12279,42,Male,celtic_english
12279,12280,42,Male,celtic_english
12280,12281,42,Male,celtic_english
12281,12282,26,Male,south_asian
12282,12283,44,Female,celtic_english
12283,12284,44,Female,celtic_english
12284,12285,66,Male,celtic_english
12285,12286,66,Male,celtic_english
12286,12287,66,Male,celtic_english
12287,12288,27,Male,celtic_english
12288,12289,27,Male,celtic_english
12289,12290,27,Male,celtic_english
12290,12291,27,Male,celtic_english
12291,12292,27,Male,celtic_english
12292,12293,27,Male,celtic_english
12293,12294,27,Male,celtic_english
12294,12295,27,Male,celtic_english
12295,12296,27,Male,celtic_english
12296,12297,38,Male,hispanic
12297,12298,38,Male,hispanic
12298,12299,38,Male,hispanic
12299,12300,53,Female,european
12300,12301,53,Female,european
12301,12302,53,Female,european
12302,12303,50,Male,european
12303,12304,50,Male,european
12304,12305,50,Male,european
12305,12306,50,Male,european
12306,12307,50,Male,european
12307,12308,50,Male,european
12308,12309,50,Male,european
12309,12310,41,Male,south_asian
12310,12311,30,Male,hispanic
12311,12312,30,Male,hispanic
12312,12313,30,Male,hispanic
12313,12314,24,Female,celtic_english
12314,12315,52,Male,celtic_english
12315,12316,52,Male,celtic_english
12316,12317,52,Male,celtic_english
12317,12318,52,Male,celtic_english
12318,12319,52,Male,celtic_english
12319,12320,52,Male,celtic_english
12320,12321,53,Female,hispanic
12321,12322,53,Female,hispanic
12322,12323,53,Female,hispanic
12323,12324,53,Female,hispanic
12324,12325,53,Female,hispanic
12325,12326,53,Female,hispanic
12326,12327,53,Female,hispanic
12327,12328,53,Female,hispanic
12328,12329,53,Female,hispanic
12329,12330,53,Female,hispanic
12330,12331,47,Male,celtic_english
12331,12332,47,Male,celtic_english
12332,12333,48,Male,celtic_english
12333,12334,48,Male,celtic_english
12334,12335,48,Male,celtic_english
12335,12336,47,Male,celtic_english
12336,12337,47,Male,celtic_english
12337,12338,47,Male,celtic_english
12338,12339,47,Male,celtic_english
12339,12340,36,Male,south_asian
12340,12341,36,Male,south_asian
12341,12342,36,Male,south_asian
12342,12343,36,Male,south_asian
12343,12344,36,Male,south_asian
12344,12345,56,Male,celtic_english
12345,12346,56,Male,celtic_english
12346,12347,47,Female,hispanic
12347,12348,47,Female,hispanic
12348,12349,47,Female,hispanic
12349,12350,51,Female,celtic_english
12350,12351,51,Female,celtic_english
12351,12352,51,Female,celtic_english
12352,12353,39,Male,south_asian
12353,12354,39,Male,south_asian
12354,12355,39,Male,south_asian
12355,12356,39,Male,south_asian
12356,12357,39,Male,south_asian
12357,12358,31,Male,south_asian
12358,12359,53,Male,hispanic
12359,12360,53,Male,hispanic
12360,12361,53,Male,hispanic
12361,12362,43,Female,european
12362,12363,43,Female,european
12363,12364,43,Female,european
12364,12365,43,Female,european
12365,12366,35,Female,celtic_english
12366,12367,27,Female,east_asian
12367,12368,27,Female,east_asian
12368,12369,27,Female,east_asian
12369,12370,48,Male,celtic_english
12370,12371,48,Male,celtic_english
12371,12372,23,Male,muslim
12372,12373,23,Male,muslim
12373,12374,32,Male,south_asian
12374,12375,32,Male,south_asian
12375,12376,32,Male,south_asian
12376,12377,32,Male,south_asian
12377,12378,60,Male,celtic_english
12378,12379,43,Male,celtic_english
12379,12380,43,Male,celtic_english
12380,12381,43,Male,celtic_english
12381,12382,43,Male,celtic_english
12382,12383,43,Male,celtic_english
12383,12384,43,Male,celtic_english
12384,12385,54,Male,muslim
12385,12386,54,Male,muslim
12386,12387,54,Male,muslim
12387,12388,54,Male,muslim
12388,12389,59,Male,european
12389,12390,59,Male,european
12390,12391,59,Male,european
12391,12392,59,Male,european
12392,12393,59,Male,european
12393,12394,59,Male,european
12394,12395,59,Male,european
12395,12396,59,Male,european
12396,12397,59,Male,european
12397,12398,59,Male,european
12398,12399,59,Male,european
12399,12400,59,Male,european
12400,12401,59,Male,european
12401,12402,59,Male,european
12402,12403,59,Male,european
12403,12404,59,Male,european
12404,12405,59,Male,european
12405,12406,59,Male,european
12406,12407,59,Male,european
12407,12408,59,Male,european
12408,12409,49,Male,celtic_english
12409,12410,49,Male,celtic_english
12410,12411,36,Male,hispanic
12411,12412,36,Male,hispanic
12412,12413,36,Male,hispanic
12413,12414,45,Male,muslim
12414,12415,45,Male,muslim
12415,12416,45,Male,muslim
12416,12417,45,Male,muslim
12417,12418,27,Male,south_asian
12418,12419,27,Male,south_asian
12419,12420,37,Male,celtic_english
12420,12421,37,Male,celtic_english
12421,12422,37,Male,celtic_english
12422,12423,37,Male,celtic_english
12423,12424,37,Male,celtic_english
12424,12425,37,Male,celtic_english
12425,12426,37,Male,celtic_english
12426,12427,37,Male,celtic_english
12427,12428,37,Male,celtic_english
12428,12429,37,Male,celtic_english
12429,12430,33,Male,south_asian
12430,12431,33,Male,south_asian
12431,12432,33,Male,south_asian
12432,12433,33,Male,south_asian
12433,12434,33,Male,south_asian
12434,12435,39,Male,muslim
12435,12436,39,Male,muslim
12436,12437,39,Male,muslim
12437,12438,39,Male,muslim
12438,12439,39,Male,muslim
12439,12440,58,Male,european
12440,12441,58,Male,european
12441,12442,58,Male,european
12442,12443,58,Male,european
12443,12444,58,Male,european
12444,12445,43,Male,european
12445,12446,43,Male,european
12446,12447,43,Male,european
12447,12448,25,Male,south_asian
12448,12449,25,Male,south_asian
12449,12450,25,Male,south_asian
12450,12451,25,Male,south_asian
12451,12452,25,Male,south_asian
12452,12453,53,Male,european
12453,12454,53,Male,european
12454,12455,53,Male,european
12455,12456,48,Male,celtic_english
12456,12457,48,Male,celtic_english
12457,12458,48,Male,celtic_english
12458,12459,48,Male,celtic_english
12459,12460,38,Female,celtic_english
12460,12461,38,Female,celtic_english
12461,12462,38,Female,celtic_english
12462,12463,38,Female,celtic_english
12463,12464,38,Female,celtic_english
12464,12465,38,Female,celtic_english
12465,12466,38,Female,celtic_english
12466,12467,38,Female,celtic_english
12467,12468,38,Female,celtic_english
12468,12469,38,Female,celtic_english
12469,12470,38,Female,celtic_english
12470,12471,38,Female,celtic_english
12471,12472,38,Female,celtic_english
12472,12473,38,Female,celtic_english
12473,12474,38,Female,celtic_english
12474,12475,38,Female,celtic_english
12475,12476,45,Female,european
12476,12477,45,Female,european
12477,12478,45,Female,european
12478,12479,45,Female,european
12479,12480,45,Female,european
12480,12481,45,Female,european
12481,12482,45,Female,european
12482,12483,35,Male,european
12483,12484,35,Male,european
12484,12485,30,Male,south_asian
12485,12486,30,Male,south_asian
12486,12487,50,Female,european
12487,12488,50,Female,european
12488,12489,50,Female,european
12489,12490,50,Female,european
12490,12491,40,Female,south_asian
12491,12492,40,Female,south_asian
12492,12493,40,Female,south_asian
12493,12494,40,Female,south_asian
12494,12495,47,Male,celtic_english
12495,12496,47,Male,celtic_english
12496,12497,37,Male,celtic_english
12497,12498,28,Male,celtic_english
12498,12499,37,Male,celtic_english
12499,12500,28,Male,celtic_english
12500,12501,43,Male,african
12501,12502,43,Male,african
12502,12503,43,Male,african
12503,12504,41,Male,european
12504,12505,41,Male,european
12505,12506,33,Female,east_asian
12506,12507,33,Female,east_asian
12507,12508,48,Female,celtic_english
12508,12509,48,Female,celtic_english
12509,12510,48,Female,celtic_english
12510,12511,48,Female,celtic_english
12511,12512,48,Female,celtic_english
12512,12513,48,Female,celtic_english
12513,12514,29,Male,east_asian
12514,12515,29,Male,east_asian
12515,12516,29,Male,east_asian
12516,12517,29,Male,east_asian
12517,12518,29,Male,east_asian
12518,12519,29,Male,east_asian
12519,12520,29,Male,east_asian
12520,12521,29,Male,east_asian
12521,12522,29,Male,east_asian
12522,12523,29,Male,east_asian
12523,12524,29,Male,east_asian
12524,12525,44,Male,celtic_english
12525,12526,44,Male,celtic_english
12526,12527,44,Male,celtic_english
12527,12528,33,Female,south_asian
12528,12529,33,Female,south_asian
12529,12530,33,Female,south_asian
12530,12531,33,Female,south_asian
12531,12532,43,Male,european
12532,12533,43,Male,european
12533,12534,43,Male,european
12534,12535,43,Male,european
12535,12536,43,Male,european
12536,12537,43,Male,european
12537,12538,52,Female,celtic_english
12538,12539,47,Male,hispanic
12539,12540,47,Male,hispanic
12540,12541,50,Male,european
12541,12542,50,Male,european
12542,12543,50,Male,european
12543,12544,50,Male,european
12544,12545,50,Male,european
12545,12546,50,Male,european
12546,12547,50,Male,european
12547,12548,45,Male,celtic_english
12548,12549,45,Male,celtic_english
12549,12550,45,Male,celtic_english
12550,12551,45,Male,celtic_english
12551,12552,56,Male,celtic_english
12552,12553,56,Male,celtic_english
12553,12554,46,Female,hispanic
12554,12555,46,Female,hispanic
12555,12556,46,Female,hispanic
12556,12557,46,Female,hispanic
12557,12558,46,Female,hispanic
12558,12559,46,Female,hispanic
12559,12560,46,Female,hispanic
12560,12561,44,Male,south_asian
12561,12562,44,Male,south_asian
12562,12563,44,Male,south_asian
12563,12564,44,Male,south_asian
12564,12565,51,Female,south_asian
12565,12566,51,Female,south_asian
12566,12567,36,Male,celtic_english
12567,12568,36,Male,celtic_english
12568,12569,41,Male,muslim
12569,12570,41,Male,muslim
12570,12571,41,Male,muslim
12571,12572,30,Male,celtic_english
12572,12573,30,Male,celtic_english
12573,12574,30,Male,celtic_english
12574,12575,30,Male,celtic_english
12575,12576,45,Male,celtic_english
12576,12577,38,Male,south_asian
12577,12578,38,Male,south_asian
12578,12579,38,Male,south_asian
12579,12580,56,Male,celtic_english
12580,12581,56,Male,celtic_english
12581,12582,56,Male,celtic_english
12582,12583,56,Male,celtic_english
12583,12584,56,Male,celtic_english
12584,12585,56,Male,celtic_english
12585,12586,56,Male,celtic_english
12586,12587,37,Male,celtic_english
12587,12588,37,Male,celtic_english
12588,12589,37,Male,celtic_english
12589,12590,37,Male,celtic_english
12590,12591,37,Male,celtic_english
12591,12592,48,Female,celtic_english
12592,12593,48,Female,celtic_english
12593,12594,48,Female,celtic_english
12594,12595,48,Female,celtic_english
12595,12596,61,Female,celtic_english
12596,12597,61,Female,celtic_english
12597,12598,54,Male,celtic_english
12598,12599,54,Male,celtic_english
12599,12600,54,Male,celtic_english
12600,12601,54,Male,celtic_english
12601,12602,54,Male,celtic_english
12602,12603,54,Male,celtic_english
12603,12604,21,Male,south_asian
12604,12605,21,Male,south_asian
12605,12606,21,Male,south_asian
12606,12607,42,Male,celtic_english
12607,12608,42,Male,celtic_english
12608,12609,42,Male,celtic_english
12609,12610,42,Male,celtic_english
12610,12611,42,Male,celtic_english
12611,12612,42,Male,celtic_english
12612,12613,42,Male,celtic_english
12613,12614,42,Female,south_asian
12614,12615,42,Female,south_asian
12615,12616,52,Male,celtic_english
12616,12617,52,Male,celtic_english
12617,12618,52,Male,celtic_english
12618,12619,49,Male,south_asian
12619,12620,49,Male,south_asian
12620,12621,49,Male,south_asian
12621,12622,45,Male,south_asian
12622,12623,45,Male,south_asian
12623,12624,45,Male,south_asian
12624,12625,45,Male,south_asian
12625,12626,45,Male,south_asian
12626,12627,45,Male,south_asian
12627,12628,45,Male,south_asian
12628,12629,45,Male,south_asian
12629,12630,39,Male,celtic_english
12630,12631,39,Male,celtic_english
12631,12632,39,Male,celtic_english
12632,12633,40,Male,south_asian
12633,12634,40,Male,south_asian
12634,12635,40,Male,south_asian
12635,12636,40,Male,south_asian
12636,12637,40,Male,south_asian
12637,12638,40,Male,south_asian
12638,12639,40,Male,south_asian
12639,12640,58,Male,celtic_english
12640,12641,58,Male,celtic_english
12641,12642,58,Male,celtic_english
12642,12643,58,Male,celtic_english
12643,12644,35,Male,south_asian
12644,12645,35,Male,south_asian
12645,12646,35,Male,south_asian
12646,12647,35,Male,south_asian
12647,12648,51,Female,celtic_english
12648,12649,51,Female,celtic_english
12649,12650,51,Female,celtic_english
12650,12651,51,Female,celtic_english
12651,12652,44,Male,hispanic
12652,12653,44,Male,hispanic
12653,12654,44,Male,hispanic
12654,12655,44,Male,hispanic
12655,12656,30,Female,south_asian
12656,12657,30,Female,south_asian
12657,12658,67,Male,european
12658,12659,67,Male,european
12659,12660,46,Male,south_asian
12660,12661,46,Male,south_asian
12661,12662,46,Male,south_asian
12662,12663,46,Male,south_asian
12663,12664,46,Male,south_asian
12664,12665,46,Male,south_asian
12665,12666,43,Male,east_asian
12666,12667,43,Male,east_asian
12667,12668,54,Male,celtic_english
12668,12669,53,Male,hispanic
12669,12670,53,Male,hispanic
